project_id,founded,SIC,SIC2,CLS,health_social,healthcare,smallcompanies,currentasset,currentliabilities,currentratio,calledupshare,totalequity,employee-owned,group,dissolved,allocatedshares,aggregatevalue,shareholder,shareholder2,totalissueshares,reported,mutuals,spinout 
location21,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
location22,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
location23,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
location24,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
location552,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
location553,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
location554,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
location555,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
location556,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
location557,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider169,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider170,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider171,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider172,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider173,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider174,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider175,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider176,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider177,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider178,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider179,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider180,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider181,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider182,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider183,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider184,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider185,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider186,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider187,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider188,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider189,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider190,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider191,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
provider192,2011,86101 - Hospital activities,"86210 - General medical practice activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,2385,7948,0,,4734,1,0,0,1203,1203,,individuals ,1203,2019,1,1
location982,2017,87900 - Other residential care activities not elsewhere classified,,1,socialcare,0,1,1294,22631,0,,23886,0,0,0,200,200,,individuals,200,2018,0,0
location983,2017,87900 - Other residential care activities not elsewhere classified,,1,socialcare,0,1,1294,22631,0,,23886,0,0,0,200,200,,individuals,200,2018,0,0
location984,2017,87900 - Other residential care activities not elsewhere classified,,1,socialcare,0,1,1294,22631,0,,23886,0,0,0,200,200,,individuals,200,2018,0,0
location985,2017,87900 - Other residential care activities not elsewhere classified,,1,socialcare,0,1,1294,22631,0,,23886,0,0,0,200,200,,individuals,200,2018,0,0
location986,2017,87900 - Other residential care activities not elsewhere classified,,1,socialcare,0,1,1294,22631,0,,23886,0,0,0,200,200,,individuals,200,2018,0,0
location987,2017,87900 - Other residential care activities not elsewhere classified,,1,socialcare,0,1,1294,22631,0,,23886,0,0,0,200,200,,individuals,200,2018,0,0
location97,.,.,.,999,999,999,,,,,,,,,,,,,,,2019,0,0
location98,.,.,.,999,999,999,,,,,,,,,,,,,,,2019,0,0
location99,.,.,.,999,999,999,,,,,,,,,,,,,,,2019,0,0
location100,.,.,.,999,999,999,,,,,,,,,,,,,,,2019,0,0
location101,.,.,.,999,999,999,,,,,,,,,,,,,,,2019,0,0
location102,.,.,.,999,999,999,,,,,,,,,,,,,,,2019,0,0
location25,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location26,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location27,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location28,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location29,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location30,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location31,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location32,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location33,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location34,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location35,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location36,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location37,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location38,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location39,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location40,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location41,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location42,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location457,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location458,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location459,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location460,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location461,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location462,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location463,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location464,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location465,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location466,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location467,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location468,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location558,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location559,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location560,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location561,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location562,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location563,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location564,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location565,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location566,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location567,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location568,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location569,2008,86900 - Other human health activities,,1,healthcare,1,1,555030,252217,2,,743007,0,0,0,57,57,,individuals ,57,2019,1,0
location743,.,.,.,999,999,999,,,,,,,,,,,,,,,2019,0,0
location744,.,.,.,999,999,999,,,,,,,,,,,,,,,2019,0,0
location745,.,.,.,999,999,999,,,,,,,,,,,,,,,2019,0,0
location746,.,.,.,999,999,999,,,,,,,,,,,,,,,2019,0,0
location747,.,.,.,999,999,999,,,,,,,,,,,,,,,2019,0,0
location748,.,.,.,999,999,999,,,,,,,,,,,,,,,2019,0,0
location749,.,.,.,999,999,999,,,,,,,,,,,,,,,2019,0,0
location750,.,.,.,999,999,999,,,,,,,,,,,,,,,2019,0,0
location751,.,.,.,999,999,999,,,,,,,,,,,,,,,2019,0,0
location752,.,.,.,999,999,999,,,,,,,,,,,,,,,2019,0,0
location753,.,.,.,999,999,999,,,,,,,,,,,,,,,2019,0,0
location754,.,.,.,999,999,999,,,,,,,,,,,,,,,2019,0,0
location1000,2010,86900 - Other human health activities,,1,healthcare,1,,6917236,4479728,2,,5006004,0,0,0,489,489,,individuals ,489,2019,0,0
location1001,2010,86900 - Other human health activities,,1,healthcare,1,,6917236,4479728,2,,5006004,0,0,0,489,489,,individuals ,489,2019,0,0
location1002,2010,86900 - Other human health activities,,1,healthcare,1,,6917236,4479728,2,,5006004,0,0,0,489,489,,individuals ,489,2019,0,0
location1003,2010,86900 - Other human health activities,,1,healthcare,1,,6917236,4479728,2,,5006004,0,0,0,489,489,,individuals ,489,2019,0,0
location1004,2010,86900 - Other human health activities,,1,healthcare,1,,6917236,4479728,2,,5006004,0,0,0,489,489,,individuals ,489,2019,0,0
location1005,2010,86900 - Other human health activities,,1,healthcare,1,,6917236,4479728,2,,5006004,0,0,0,489,489,,individuals ,489,2019,0,0
location1006,2010,86900 - Other human health activities,,1,healthcare,1,,6917236,4479728,2,,5006004,0,0,0,489,489,,individuals ,489,2019,0,0
location1007,2010,86900 - Other human health activities,,1,healthcare,1,,6917236,4479728,2,,5006004,0,0,0,489,489,,individuals ,489,2019,0,0
location1008,2010,86900 - Other human health activities,,1,healthcare,1,,6917236,4479728,2,,5006004,0,0,0,489,489,,individuals ,489,2019,0,0
location1009,2010,86900 - Other human health activities,,1,healthcare,1,,6917236,4479728,2,,5006004,0,0,0,489,489,,individuals ,489,2019,0,0
