project_id,std_name,founded,SIC,SIC2,CLS,health_social,healthcare,smallcompanies,group,allocatedshares,aggregatevalue,shareholder,shareholder2,totalissueshares,mutuals,currentasset,currentliabilities,calledupshare,totalequity,employee-owned,spinout,dissolved,reported
provider88,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider89,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider90,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider91,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider92,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider93,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider94,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider95,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider96,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider97,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider98,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider99,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider100,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider101,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider102,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider103,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider104,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider105,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider106,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider107,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider108,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider109,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider110,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider111,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider112,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider113,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider114,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider115,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider116,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider117,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider118,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider119,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
provider120,NAVIGO HEALTH AND SOCIAL CARE CIC,2011,86900 - Other human health activities,NA,1,healthcare,1,NA,0,427,427,NA,individuals,427,1,6848873,6032271,1,4925231,0,1,1,2019
location874,NEDCARE CIC,2015,88100 - Social work activities without accommodation for the elderly and disabled,NA,0,socialcare,0,1,0,NA,NA,NA,NA,NA,0,177620,169077,NA,9305,0,0,1,2019
location875,NEDCARE CIC,2015,88100 - Social work activities without accommodation for the elderly and disabled,NA,0,socialcare,0,1,0,NA,NA,NA,NA,NA,0,177620,169077,NA,9305,0,0,1,2019
location876,NEDCARE CIC,2015,88100 - Social work activities without accommodation for the elderly and disabled,NA,0,socialcare,0,1,0,NA,NA,NA,NA,NA,0,177620,169077,NA,9305,0,0,1,2019
location877,NEDCARE CIC,2015,88100 - Social work activities without accommodation for the elderly and disabled,NA,0,socialcare,0,1,0,NA,NA,NA,NA,NA,0,177620,169077,NA,9305,0,0,1,2019
location878,NEDCARE CIC,2015,88100 - Social work activities without accommodation for the elderly and disabled,NA,0,socialcare,0,1,0,NA,NA,NA,NA,NA,0,177620,169077,NA,9305,0,0,1,2019
location879,NEDCARE CIC,2015,88100 - Social work activities without accommodation for the elderly and disabled,NA,0,socialcare,0,1,0,NA,NA,NA,NA,NA,0,177620,169077,NA,9305,0,0,1,2019
provider391,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider392,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider393,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider394,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider395,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider396,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider397,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider398,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider399,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider400,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider401,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider402,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider403,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider404,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider405,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider406,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider407,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider408,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider409,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider410,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider411,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider412,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider413,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider414,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider415,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider416,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider417,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider418,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider419,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider420,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider421,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider422,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider423,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider424,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider425,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
provider426,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,2007,86102 - Medical nursing home activities,"86220 - Specialists medical practice activities
86900 - Other human health activities",1,healthcare,1,1,0,120,120,NA,individuals,120,1,12035234,5861927,442,3827016,1,1,1,2019
location433,NOTTINGHAM CITYCARE PARTNERSHIP CIC,2011,86900 - Other human health activities,NA,0,healthcare,1,0,0,NA,NA,NA,NA,NA,1,23013224,16431498,NA,7481504,0,0,0,2019
location434,NOTTINGHAM CITYCARE PARTNERSHIP CIC,2011,86900 - Other human health activities,NA,0,healthcare,1,0,0,NA,NA,NA,NA,NA,1,23013224,16431498,NA,7481504,0,0,0,2019
location435,NOTTINGHAM CITYCARE PARTNERSHIP CIC,2011,86900 - Other human health activities,NA,0,healthcare,1,0,0,NA,NA,NA,NA,NA,1,23013224,16431498,NA,7481504,0,0,0,2019
location436,NOTTINGHAM CITYCARE PARTNERSHIP CIC,2011,86900 - Other human health activities,NA,0,healthcare,1,0,0,NA,NA,NA,NA,NA,1,23013224,16431498,NA,7481504,0,0,0,2019
location437,NOTTINGHAM CITYCARE PARTNERSHIP CIC,2011,86900 - Other human health activities,NA,0,healthcare,1,0,0,NA,NA,NA,NA,NA,1,23013224,16431498,NA,7481504,0,0,0,2019
location438,NOTTINGHAM CITYCARE PARTNERSHIP CIC,2011,86900 - Other human health activities,NA,0,healthcare,1,0,0,NA,NA,NA,NA,NA,1,23013224,16431498,NA,7481504,0,0,0,2019
provider121,NOTTINGHAM CITYCARE PARTNERSHIP CIC,2011,86900 - Other human health activities,NA,0,healthcare,1,0,0,NA,NA,NA,NA,NA,1,23013224,16431498,NA,7481504,0,0,0,2019
provider122,NOTTINGHAM CITYCARE PARTNERSHIP CIC,2011,86900 - Other human health activities,NA,0,healthcare,1,0,0,NA,NA,NA,NA,NA,1,23013224,16431498,NA,7481504,0,0,0,2019
provider123,NOTTINGHAM CITYCARE PARTNERSHIP CIC,2011,86900 - Other human health activities,NA,0,healthcare,1,0,0,NA,NA,NA,NA,NA,1,23013224,16431498,NA,7481504,0,0,0,2019
provider124,NOTTINGHAM CITYCARE PARTNERSHIP CIC,2011,86900 - Other human health activities,NA,0,healthcare,1,0,0,NA,NA,NA,NA,NA,1,23013224,16431498,NA,7481504,0,0,0,2019
provider125,NOTTINGHAM CITYCARE PARTNERSHIP CIC,2011,86900 - Other human health activities,NA,0,healthcare,1,0,0,NA,NA,NA,NA,NA,1,23013224,16431498,NA,7481504,0,0,0,2019
provider126,NOTTINGHAM CITYCARE PARTNERSHIP CIC,2011,86900 - Other human health activities,NA,0,healthcare,1,0,0,NA,NA,NA,NA,NA,1,23013224,16431498,NA,7481504,0,0,0,2019
provider127,NOTTINGHAM CITYCARE PARTNERSHIP CIC,2011,86900 - Other human health activities,NA,0,healthcare,1,0,0,NA,NA,NA,NA,NA,1,23013224,16431498,NA,7481504,0,0,0,2019
provider128,NOTTINGHAM CITYCARE PARTNERSHIP CIC,2011,86900 - Other human health activities,NA,0,healthcare,1,0,0,NA,NA,NA,NA,NA,1,23013224,16431498,NA,7481504,0,0,0,2019
provider129,NOTTINGHAM CITYCARE PARTNERSHIP CIC,2011,86900 - Other human health activities,NA,0,healthcare,1,0,0,NA,NA,NA,NA,NA,1,23013224,16431498,NA,7481504,0,0,0,2019
provider130,NOTTINGHAM CITYCARE PARTNERSHIP CIC,2011,86900 - Other human health activities,NA,0,healthcare,1,0,0,NA,NA,NA,NA,NA,1,23013224,16431498,NA,7481504,0,0,0,2019
provider131,NOTTINGHAM CITYCARE PARTNERSHIP CIC,2011,86900 - Other human health activities,NA,0,healthcare,1,0,0,NA,NA,NA,NA,NA,1,23013224,16431498,NA,7481504,0,0,0,2019
