project_id,std_name,provider_name,location_name,type,level,service_group,domain,rating,publication_date,primary_cat,region,report_type
location944,BROMLEY HEALTHCARE CIC,Bromley Healthcare Community Interest Company,Global House,Independent Healthcare Org,location,Overall,Well-led,Good,2017-06-07T00:00:00Z,Community health - NHS & Independent,London,Location
location945,BROMLEY HEALTHCARE CIC,Bromley Healthcare Community Interest Company,Global House,Independent Healthcare Org,location,Overall,Overall,Good,2017-06-07T00:00:00Z,Community health - NHS & Independent,London,Location
location946,FUTURE DIRECTIONS CIC,Future Directions CIC,10 Spennithorne Road,Social Care Org,location,Overall,Safe,Good,2018-02-10T00:00:00Z,Residential social care,North West,Location
location947,FUTURE DIRECTIONS CIC,Future Directions CIC,10 Spennithorne Road,Social Care Org,location,Overall,Effective,Good,2018-02-10T00:00:00Z,Residential social care,North West,Location
location948,FUTURE DIRECTIONS CIC,Future Directions CIC,10 Spennithorne Road,Social Care Org,location,Overall,Caring,Good,2018-02-10T00:00:00Z,Residential social care,North West,Location
location949,FUTURE DIRECTIONS CIC,Future Directions CIC,10 Spennithorne Road,Social Care Org,location,Overall,Responsive,Good,2018-02-10T00:00:00Z,Residential social care,North West,Location
location950,FUTURE DIRECTIONS CIC,Future Directions CIC,10 Spennithorne Road,Social Care Org,location,Overall,Well-led,Good,2018-02-10T00:00:00Z,Residential social care,North West,Location
location951,FUTURE DIRECTIONS CIC,Future Directions CIC,10 Spennithorne Road,Social Care Org,location,Overall,Overall,Good,2018-02-10T00:00:00Z,Residential social care,North West,Location
location952,PEGGY'S WORLD CIC,Peggy's World CiC,Peggy's World CiC,Social Care Org,location,Overall,Safe,Good,2019-01-05T00:00:00Z,Community based adult social care services,Yorkshire and The Humber,Location
location953,PEGGY'S WORLD CIC,Peggy's World CiC,Peggy's World CiC,Social Care Org,location,Overall,Effective,Good,2019-01-05T00:00:00Z,Community based adult social care services,Yorkshire and The Humber,Location
location954,PEGGY'S WORLD CIC,Peggy's World CiC,Peggy's World CiC,Social Care Org,location,Overall,Caring,Good,2019-01-05T00:00:00Z,Community based adult social care services,Yorkshire and The Humber,Location
location955,PEGGY'S WORLD CIC,Peggy's World CiC,Peggy's World CiC,Social Care Org,location,Overall,Responsive,Good,2019-01-05T00:00:00Z,Community based adult social care services,Yorkshire and The Humber,Location
location956,PEGGY'S WORLD CIC,Peggy's World CiC,Peggy's World CiC,Social Care Org,location,Overall,Well-led,Good,2019-01-05T00:00:00Z,Community based adult social care services,Yorkshire and The Humber,Location
location957,PEGGY'S WORLD CIC,Peggy's World CiC,Peggy's World CiC,Social Care Org,location,Overall,Overall,Good,2019-01-05T00:00:00Z,Community based adult social care services,Yorkshire and The Humber,Location
location958,DHU HEALTH CARE CIC,DHU Health Care C.I.C.,The Practice Bowling Green Street,Primary Medical Services,location,"Families, children and young people",Overall,Inadequate,2019-09-18T00:00:00Z,GP Practices,East Midlands,Location
location959,DHU HEALTH CARE CIC,DHU Health Care C.I.C.,The Practice Bowling Green Street,Primary Medical Services,location,Older people,Overall,Inadequate,2019-09-18T00:00:00Z,GP Practices,East Midlands,Location
location960,DHU HEALTH CARE CIC,DHU Health Care C.I.C.,The Practice Bowling Green Street,Primary Medical Services,location,Overall,Safe,Inadequate,2019-09-18T00:00:00Z,GP Practices,East Midlands,Location
location961,DHU HEALTH CARE CIC,DHU Health Care C.I.C.,The Practice Bowling Green Street,Primary Medical Services,location,Overall,Effective,Inadequate,2019-09-18T00:00:00Z,GP Practices,East Midlands,Location
location962,DHU HEALTH CARE CIC,DHU Health Care C.I.C.,The Practice Bowling Green Street,Primary Medical Services,location,Overall,Caring,Requires improvement,2019-09-18T00:00:00Z,GP Practices,East Midlands,Location
location963,DHU HEALTH CARE CIC,DHU Health Care C.I.C.,The Practice Bowling Green Street,Primary Medical Services,location,Overall,Responsive,Requires improvement,2019-09-18T00:00:00Z,GP Practices,East Midlands,Location
location964,DHU HEALTH CARE CIC,DHU Health Care C.I.C.,The Practice Bowling Green Street,Primary Medical Services,location,Overall,Well-led,Inadequate,2019-09-18T00:00:00Z,GP Practices,East Midlands,Location
location965,DHU HEALTH CARE CIC,DHU Health Care C.I.C.,The Practice Bowling Green Street,Primary Medical Services,location,Overall,Overall,Inadequate,2019-09-18T00:00:00Z,GP Practices,East Midlands,Location
location966,DHU HEALTH CARE CIC,DHU Health Care C.I.C.,The Practice Bowling Green Street,Primary Medical Services,location,People experiencing poor mental health (including people with dementia),Overall,Inadequate,2019-09-18T00:00:00Z,GP Practices,East Midlands,Location
location967,DHU HEALTH CARE CIC,DHU Health Care C.I.C.,The Practice Bowling Green Street,Primary Medical Services,location,People whose circumstances may make them vulnerable,Overall,Inadequate,2019-09-18T00:00:00Z,GP Practices,East Midlands,Location
location968,DHU HEALTH CARE CIC,DHU Health Care C.I.C.,The Practice Bowling Green Street,Primary Medical Services,location,People with long term conditions,Overall,Inadequate,2019-09-18T00:00:00Z,GP Practices,East Midlands,Location
location969,DHU HEALTH CARE CIC,DHU Health Care C.I.C.,The Practice Bowling Green Street,Primary Medical Services,location,Working age people (including those recently retired and students),Overall,Inadequate,2019-09-18T00:00:00Z,GP Practices,East Midlands,Location
location970,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Carfax NHS Medical Centre,Primary Medical Services,location,"Families, children and young people",Overall,Good,2018-11-01T00:00:00Z,GP Practices,South West,Location
location971,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Carfax NHS Medical Centre,Primary Medical Services,location,Older people,Overall,Good,2018-11-01T00:00:00Z,GP Practices,South West,Location
location972,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Carfax NHS Medical Centre,Primary Medical Services,location,Overall,Safe,Good,2018-11-01T00:00:00Z,GP Practices,South West,Location
location973,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Carfax NHS Medical Centre,Primary Medical Services,location,Overall,Effective,Good,2018-11-01T00:00:00Z,GP Practices,South West,Location
location974,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Carfax NHS Medical Centre,Primary Medical Services,location,Overall,Caring,Good,2018-11-01T00:00:00Z,GP Practices,South West,Location
location975,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Carfax NHS Medical Centre,Primary Medical Services,location,Overall,Responsive,Good,2018-11-01T00:00:00Z,GP Practices,South West,Location
location976,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Carfax NHS Medical Centre,Primary Medical Services,location,Overall,Well-led,Good,2018-11-01T00:00:00Z,GP Practices,South West,Location
location977,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Carfax NHS Medical Centre,Primary Medical Services,location,Overall,Overall,Good,2018-11-01T00:00:00Z,GP Practices,South West,Location
location978,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Carfax NHS Medical Centre,Primary Medical Services,location,People experiencing poor mental health (including people with dementia),Overall,Good,2018-11-01T00:00:00Z,GP Practices,South West,Location
location979,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Carfax NHS Medical Centre,Primary Medical Services,location,People whose circumstances may make them vulnerable,Overall,Good,2018-11-01T00:00:00Z,GP Practices,South West,Location
location980,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Carfax NHS Medical Centre,Primary Medical Services,location,People with long term conditions,Overall,Good,2018-11-01T00:00:00Z,GP Practices,South West,Location
location981,CARFAX HEALTH ENTERPRISE CIC,Carfax Health Enterprise Community Interest Company,Carfax NHS Medical Centre,Primary Medical Services,location,Working age people (including those recently retired and students),Overall,Good,2018-11-01T00:00:00Z,GP Practices,South West,Location
location982,MAIDS CARE CIC,Maids Care CIC,Maids Care CIC,Social Care Org,location,Overall,Safe,Good,2019-04-25T00:00:00Z,Community based adult social care services,South West,Location
location983,MAIDS CARE CIC,Maids Care CIC,Maids Care CIC,Social Care Org,location,Overall,Effective,Good,2019-04-25T00:00:00Z,Community based adult social care services,South West,Location
location984,MAIDS CARE CIC,Maids Care CIC,Maids Care CIC,Social Care Org,location,Overall,Caring,Good,2019-04-25T00:00:00Z,Community based adult social care services,South West,Location
location985,MAIDS CARE CIC,Maids Care CIC,Maids Care CIC,Social Care Org,location,Overall,Responsive,Good,2019-04-25T00:00:00Z,Community based adult social care services,South West,Location
location986,MAIDS CARE CIC,Maids Care CIC,Maids Care CIC,Social Care Org,location,Overall,Well-led,Good,2019-04-25T00:00:00Z,Community based adult social care services,South West,Location
location987,MAIDS CARE CIC,Maids Care CIC,Maids Care CIC,Social Care Org,location,Overall,Overall,Good,2019-04-25T00:00:00Z,Community based adult social care services,South West,Location
location988,SPECTRUM COMMUNITY HEALTH CIC,Spectrum Community Health C.I.C.,Wigan Integrated Sexual Health Service,Independent Healthcare Org,location,Community health sexual health services,Safe,Good,2019-07-31T00:00:00Z,Community health - NHS & Independent,North West,Location
location989,SPECTRUM COMMUNITY HEALTH CIC,Spectrum Community Health C.I.C.,Wigan Integrated Sexual Health Service,Independent Healthcare Org,location,Community health sexual health services,Effective,Good,2019-07-31T00:00:00Z,Community health - NHS & Independent,North West,Location
location990,SPECTRUM COMMUNITY HEALTH CIC,Spectrum Community Health C.I.C.,Wigan Integrated Sexual Health Service,Independent Healthcare Org,location,Community health sexual health services,Caring,Good,2019-07-31T00:00:00Z,Community health - NHS & Independent,North West,Location
location991,SPECTRUM COMMUNITY HEALTH CIC,Spectrum Community Health C.I.C.,Wigan Integrated Sexual Health Service,Independent Healthcare Org,location,Community health sexual health services,Responsive,Good,2019-07-31T00:00:00Z,Community health - NHS & Independent,North West,Location
location992,SPECTRUM COMMUNITY HEALTH CIC,Spectrum Community Health C.I.C.,Wigan Integrated Sexual Health Service,Independent Healthcare Org,location,Community health sexual health services,Well-led,Good,2019-07-31T00:00:00Z,Community health - NHS & Independent,North West,Location
location993,SPECTRUM COMMUNITY HEALTH CIC,Spectrum Community Health C.I.C.,Wigan Integrated Sexual Health Service,Independent Healthcare Org,location,Community health sexual health services,Overall,Good,2019-07-31T00:00:00Z,Community health - NHS & Independent,North West,Location
location994,SPECTRUM COMMUNITY HEALTH CIC,Spectrum Community Health C.I.C.,Wigan Integrated Sexual Health Service,Independent Healthcare Org,location,Overall,Safe,Good,2019-07-31T00:00:00Z,Community health - NHS & Independent,North West,Location
location995,SPECTRUM COMMUNITY HEALTH CIC,Spectrum Community Health C.I.C.,Wigan Integrated Sexual Health Service,Independent Healthcare Org,location,Overall,Effective,Good,2019-07-31T00:00:00Z,Community health - NHS & Independent,North West,Location
location996,SPECTRUM COMMUNITY HEALTH CIC,Spectrum Community Health C.I.C.,Wigan Integrated Sexual Health Service,Independent Healthcare Org,location,Overall,Caring,Good,2019-07-31T00:00:00Z,Community health - NHS & Independent,North West,Location
location997,SPECTRUM COMMUNITY HEALTH CIC,Spectrum Community Health C.I.C.,Wigan Integrated Sexual Health Service,Independent Healthcare Org,location,Overall,Responsive,Good,2019-07-31T00:00:00Z,Community health - NHS & Independent,North West,Location
location998,SPECTRUM COMMUNITY HEALTH CIC,Spectrum Community Health C.I.C.,Wigan Integrated Sexual Health Service,Independent Healthcare Org,location,Overall,Well-led,Good,2019-07-31T00:00:00Z,Community health - NHS & Independent,North West,Location
location999,SPECTRUM COMMUNITY HEALTH CIC,Spectrum Community Health C.I.C.,Wigan Integrated Sexual Health Service,Independent Healthcare Org,location,Overall,Overall,Good,2019-07-31T00:00:00Z,Community health - NHS & Independent,North West,Location
location1000,MIDLANDS PSYCHOLOGY CIC,Midlands Psychology C.I.C,The Hayes,Independent Healthcare Org,location,Overall,Safe,Good,2019-09-10T00:00:00Z,Mental health - community & hospital - independent,West Midlands,Location
location1001,MIDLANDS PSYCHOLOGY CIC,Midlands Psychology C.I.C,The Hayes,Independent Healthcare Org,location,Overall,Effective,Good,2019-09-10T00:00:00Z,Mental health - community & hospital - independent,West Midlands,Location
location1002,MIDLANDS PSYCHOLOGY CIC,Midlands Psychology C.I.C,The Hayes,Independent Healthcare Org,location,Overall,Caring,Good,2019-09-10T00:00:00Z,Mental health - community & hospital - independent,West Midlands,Location
location1003,MIDLANDS PSYCHOLOGY CIC,Midlands Psychology C.I.C,The Hayes,Independent Healthcare Org,location,Overall,Responsive,Good,2019-09-10T00:00:00Z,Mental health - community & hospital - independent,West Midlands,Location
location1004,MIDLANDS PSYCHOLOGY CIC,Midlands Psychology C.I.C,The Hayes,Independent Healthcare Org,location,Overall,Well-led,Good,2019-09-10T00:00:00Z,Mental health - community & hospital - independent,West Midlands,Location
location1005,MIDLANDS PSYCHOLOGY CIC,Midlands Psychology C.I.C,The Hayes,Independent Healthcare Org,location,Overall,Overall,Good,2019-09-10T00:00:00Z,Mental health - community & hospital - independent,West Midlands,Location
